code,product_name,countries,ingredients_text,sugars_100g,nutrition_grade_fr,fat_100g,saturated-fat_100g,salt_100g,fiber_100g,proteins_100g,energy_100g,brands,additives_n,nutrition-score-fr_100g,carbohydrates_100g,pnns_groups_combined
8711200589272,blondie brownie,"france, suisse","crème 26%, eau, lait concentré écrémé, sucre, lait concentré entier sucré, sirop de glucose, sucre roux, farine de blé, cacao en poudre, jaune d'oeuf, matière grasse du lait, oeuf, cacao maigre en poudre, huile de soja, stabilisants (pectine, gomme guar, carraghénanes), extrait de vanille, sucre inverti, sel, blanc d'oeuf déshydraté, poudres à lever (carbonates de sodium, diphosphates, phosphates de calcium), émulsifiant (lécithine de tournesol), amidon de maïs.",25.5,D,14.0,9.0,0.16002,0.0,4.0,1100.0,"ben & jerry's,unilever",5.0,16.0,26.65,lait et produits laitiers
8711200590810,peanut butter cup ice cream,"frankreich,schweiz,deutschland","eau, _crème_ 20%, sucre, _lait_ concentré écrémé, _cacahuète_ 9%, huiles végétales (huile de coco, huile de colza, huile de _soja_), jaune d'_oeuf_ (de poules élevées en plein air), farine d'_arachide_, cacao maigre en poudre, _lait_ en poudre écrémé, _lait_ en poudre entier, sel, émulsifiant (lecithine de _soja_), arôme naturel de vanille, stabilisants (gomme guar, carraghénanes)",24.0,E,21.0,12.0,0.43,0.0,7.0,1300.0,"ben & jerry's,unilever",3.0,19.0,25.0,lait et produits laitiers
8712100521294,magnum amande,"france, en:guadeloupe","_lait_ écrémé réhydraté, sucre, _beurre_ de cacao, lactose et protéines de _lait_, _amandes_, huile de coco, _lait_ en poudre écrémé, sirop de glucose, _beurre_ concentré, sirop de glucose-fructose, pâte de cacao, émulsifiants (e471, e442, e476), stabilisants (e410, e412, e407), gousses de vanille épuisées broyées, arôme naturel de vanille avec autres arômes naturels, arôme, colorant (e160a).",25.5,E,21.0,13.0,0.15,0.0,5.0,1400.0,"magnum,unilever",5.0,20.0,26.65,lait et produits laitiers
8712100521317,magnum pistache,"france,guadeloupe","lait écrémé réhydraté, sucre, sirop de glucose-fructose, beurre de cacao, pâte de cacao, huile de coco, morceaux de pistache, lait en poudre entier, lactose et protéines de lait, beurre concentré, émulsifiants (e471, lécithine de sija, e476), pâte de pistache, épinard en poudre, stabilisants (e410, e407), arômes, colorants (e100, e141)",22.7,D,17.3,10.900000000000002,0.0864,0.0,3.18,1090.0,magnum,5.0,18.0,23.6,lait et produits laitiers
8712100637940,mini magnum white / almond white,"france, suisse","glace vanille enrobée de chocolat blanc (33%). ingrédients : lait écrémé réhydraté, sucre, beurre de cacao, lait en poudre entier, lactose et protéines de lait, huile de coco, sirop de glucose, sirop de glucose-fructose, beurre concentré, émulsifants (e471, e442, e476), stabilisants (e410, e412, e407), gousses de vanille épuisées broyées, arôme naturel de vanille avec autres arômes naturels, arôme, colorant (e160a). sans gluten.",25.5,E,20.0,14.0,0.22,0.0,4.1,1386.0,"magnum,unilever",5.0,21.0,26.65,lait et produits laitiers
8712100685392,pink raspberry (framboise),"france, suisse","_lait_ écrémé réhydraté, sucre, purée de framboise (10%), huile de coco, beurre de cacao, pâte de cacao, sirop de glucose, sirop de glucose-fructose, _lait_ en poudre entier, _beurre_ concentré, _lait_ en poudre écrémé ou concentré, colorants (e171, e172), émulsifiants (mono- et diglycérides d'acides gras, lécithine de _soja_, polyricinoléate de polyglycérol), _lactose_ et protéines de _lait_, stabilisants (gomme guar, farine de graines de caroube, carraghénanes), jus de betterave concentré, acidifiant (acide citrique), arômes.",25.5,E,21.0,16.0,0.0899999999999999,0.0,2.9,1346.0,magnum,5.0,20.0,26.65,lait et produits laitiers
8712100694721,what-a-lotta chocolate cookie core,"france, suisse","_crème_ (23%), eau, sucre, _lait_ concentré écrémé, cacao maigre en poudre, huile de _soja_, farine de riz, farine de _blé_, _beurre_, jaune d'_oeuf_ de poules élevées en plin air, flocons de pomme de terre, sucre glace, _lactoserum_ concentré, sel, extrait de vanille, beurre de cacao, _oeuf_, pate de cacao, pudre à lever (carbonate acide de sodium), émulsifiant (lecithine de _soja_), stabilisants (gomme guar, carraghénanes), arôme naturel, _lait_ en poudre entier",25.0,D,18.0,9.3,0.23,0.0,4.3,1257.0,ben & jerry's,4.0,18.0,26.65,lait et produits laitiers
8712100794421,save our swirled,"frankreich,deutschland","_crème_ 23%, sucre équitable, eau, _lait_ concentré écrémé, sirop de glucose, framboise 4% (purée et jus concentré), huile de coco, purée de mûre 2%, jaune d'_oeuf_ de poules élevées en plein air, sirop de glucose-fructose, cacao équitable maigre en poudre, blanc d'_oeuf_ de poules élevées en plein air,  _lait_ en poudre écrémé, stabilisants (farine de graines de caroube, gomme guar, pectines, carraghénanes), _lait_ entier, extrait de vanille équitable, émulsifiant (lécithine de _soja_), sel, correcteur d'acidité (acide citrique), arôme naturel de café, arôme naturel de cannelle",25.5,D,13.0,9.0,0.12,0.0,3.4,1084.0,"ben&jerry's,unilver",5.0,17.0,26.65,lait et produits laitiers
8712100880971,les authentiques caramel aux morceaux de caramel au lait,"france,belgique","crème glacée caramel avec des morceaux de caramel au lait (9%). ingrédients : lait écrémé réhydraté, crème fraiche (12%), sucre, sirop de sucre caramélisé (6%), sirop de glucose, sirop de glucose—fructose, lait concentré écrémé, beurre concentré, lactose et protéines de lait, émulsifiant (mono- et diglycérides d'acides gras), stabilisants (farine de graines de caroube, gomme guar, carraghénanes), humectant (sorbitol), arômes (contient du lait et orge), colorant (caroténoïdes), acidifiant (acide citrique).",25.0,D,8.0,6.0,0.12,0.0,3.0,870.0,"carte d'or,unilever",5.0,12.0,26.65,lait et produits laitiers
8712566328352,magnum classic,"danemark,france,royaume-uni","_lait_ écrémé réhydraté, sucre, beurre de cacao, _lactose_ et protéines de _lait_, pâte de cacao, huile de coco, sirop de glucose, sirop de glucose-fructose, _lait_ en poudre entier, _beurre_ concentré, émulsifiants (e471, lécithine de _soja_, e476), stabilisants (e410, e412, e407), gousses de vanille épuisées broyées, arôme naturel de vanille avec autres arômes naturels, arôme, colorant (e160a).",25.5,D,19.0,14.0,0.13,0.0,3.5,1300.0,"miko,unilever",5.0,18.0,26.65,lait et produits laitiers
8712566934744,chocolate & caramel ice creams with chocolatey chunks & a soft caramel core,"austria,belgium,france,germany,netherlands,switzerland",unknown,25.5,D,14.0,10.0,0.109982,0.0,4.0,1100.0,"ben & jerry's,unilever",0.0,17.0,26.65,lait et produits laitiers
8718114774084,magnum double caramel,"france, en:belgium","_lait_ écrémé réhydraté, sucre, huile de coco, pâte de cacao, sirop de glucose-fructose, _lactose_ et protéines de _lait_, beurre de cacao, _lait_ en poudre entier, sirop de glucose, _beurre_ concentré, cacao maigre en poudre, émulsifiants (e471, e442, e476), stabilisants (e407, e410, e412), amidon modifié, _lait_ en poudre écrémé, colorants (e150b, e160a), gousses de vanilles épuisées broyées, sel, arôme naturel de vanille avec d'autres arômes naturels, arôme.",25.5,E,18.2,14.500000000000004,0.182,0.0,3.18,1270.0,magnum,5.0,19.0,26.65,lait et produits laitiers
8721800080666,"leerdammer ® original (27,5% mg)","france, suisse","_lait_, sel, ferments _lactiques_, enzyme coagulante microbienne",0.09999999999999964,D,27.5,18.5,1.4986,0.0,27.0,1480.0,"leerdammer,bel",0.0,15.0,0.09999999999999787,lait et produits laitiers
8721800081625,"leerdammer ® original (27,5% mg) - 8 tranches - 200 g","france, en:belgium, suisse","fromage au lait pasteurisé : lait, sel, ferments lactiques, enzyme coagulante microbienne. ",0.09999999999999964,D,27.5,18.5,1.50114,0.0,27.0,1480.0,"leerdammer,bel",0.0,15.0,0.09999999999999787,lait et produits laitiers
8722700023708,crème de vanille,"belgique, en:france","_lait_ écrémé rehydraté, crème, sucre, sirop de glucose, sirop de glucose-fructose, beurre concentré, lactose et protéines de lait, stabilisant (farine de graines de caroube, gomme guar, carraghénanes) émulsifiant (mono- et diglycérides d'acides gras), extrait de vanille, arôme naturel de vanille, gousse de vanille épuisées broyées, colorant (carotènes mélangés)",23.0,D,8.0,6.0,0.11,0.0,2.5,850.0,carte d'or,5.0,12.0,26.65,lait et produits laitiers
00120623,"sweet potato, parsnip and beetroot hand cooked vegetable crisps","france,royaume-uni",mélange de légumes en proportion variable (66%) (panais - patates douces - betterave) - hui|e de tournesol - sel de mer.  ,10.049999999999999,D,35.3,3.8,1.0,5.4,4.8,2184.0,"marks & spencer,marks and spencer",0.0,13.0,42.2,snacks salés
0014100099680,goldfish cheddar,"france,états-unis","farine de _blé_ enrichie (farine, niacine, fer, mononitrate de thiamine (vitamine b1), riboflavine (vitamine b2), acide folique), _fromage_ cheddar (11%), huile de tournesol, _lait_ écrémé, sucre, maltodextrine de pomme de terre, levure, levure autolyse, levure torula, graisse de _lait_, paprika, épices (contient du _céleri_), oignon en poudre, _crème_ en poudre, _lactosérum_ (_lait_), arôme, extrait de levure autolysée, colorants (rocou, extrait de paprika), ail séché, huile de carthame, maltodextrine, acidifiants (acide lactique, acide citrique), _fromage_ bleu, correcteur d'acidité (lactate de calcium), huile de soja, correcteur d'acidité (phosphate disodique), poudres à lever (carbonate acide d'ammonium, carbonate acide de sodium, phosphate monocalcique).",1.4000000000000004,D,18.1,3.7,1.9,3.0,11.6,1958.0,pepperidge farm,5.0,13.0,64.2,snacks salés
0020685000959,hand cooked potato chips mature cheddar & caramelized onion,"france,royaume-uni","pommes de terre sélectionnées, huile de tournesol, cheddar vieilli, assaisonnement aux oignons caramélisés (poudre d'oignons, dextrose, sel, extrait de levure en poudre, lactoserum en poudre (à partir du lait), vinaigre de malt d'orge en poudre, sucre, chlorure de potassium, arômes (contient du lait), huile de tournesol, agent antiagglomérant : dioxyde de silicium, gingembre moulu, acide citrique, extrait de poivre de cayenne, extrait de poivre noir, cannelle moulue, paprika (extrait)",4.5,C,26.6,2.1,1.30048,4.6,6.1,2095.0,cape cod,4.0,8.0,57.1,snacks salés
00319980,cashew nuts,"uk,france",unknown,5.3,D,34.4989721304934,9.5,0.02,3.0,19.7,2544.0,marks & spencer,0.0,14.0,41.39455930622101,snacks salés
00403139,black olive crackers,"united kingdom,france","wheatflour, vegetable oils (coconut oil, palm oil), sugar, baking powder (raising agent: sodium bicarbonate, e450, e503), black olive pieces 2%, whey solide (from cow's milk), poppy seeds, dried yeast extract, salt, flavourings (black olive, garlic, pepper), cracked white pepper, black olive pieces (contain black olives), acidity regulator: ascorbic acid, antioxidants: tocopherol rich extract ",8.0,E,24.1,11.1,2.032,3.0,7.0,2090.0,marks & spencer,5.0,23.0,62.39999999999999,snacks salés
00411059,honey roasted cashews & peanuts,"france,united kingdom","noix de cajou 41%, cacahuètes 41%, sucre, huile de palme, miel, sirop de glucose, sel, stabilisant : gomme xanthane",10.049999999999999,D,44.2,9.2,0.6096,5.4,22.4,2475.0,marks & spencer,1.0,16.0,23.8,snacks salés
00767934,noix de cajou grillées au miel,"france,royaume-uni","noix de cajou (83%), sucre, huile de palme, miel, sirop de glucose, sel, stabilisant : gomme xanthane",10.049999999999999,D,45.1,10.0,0.635,5.4,18.9,2530.0,marks & spencer,1.0,16.0,28.8,snacks salés
0609613844454,crispy cacao & cinnamon kale chips,"france,royaume-uni","chou frisé kalé* (49%), _noix de cajou_* (36%), sucre de palme*, cacao* (4,4%), cannelle* (0,3%), vanille*, sel de l’himalaya. *biologiques",10.049999999999999,D,26.6,5.1,1.05,5.4,19.1,1816.0,inspiral,0.0,13.0,29.6,snacks salés
0612322029890,craquelins au son d'avoine,"france,suisse","avoine à grains entiers, huile de palme durable, sel marin, bicarbonate de sodium.",0.0,D,19.0,7.139999999999999,2.18,5.4,9.52,1800.0,nairns,1.0,16.0,52.4,snacks salés
0722810,sea salt & balsamic vinegar hand cooked crisps,"france,united kingdom","pomme de terre - huile de tournesol - sucre - vinaigre balsamique déshydraté - sel de mer - vinaigre de malt d'orge déshydraté - acidifiant : acide citrique, acide tartrique - extrait de vin rouge",1.9000000000000004,D,30.4,3.2,1.83,4.6,6.7,2173.0,marks and spencer,0.0,12.0,52.8,snacks salés
0816979010076,bops barbecue,"france, us","amidon de pommes de terre, miettes de pommes de terre,farine de maïs, huile de tournesol et/ou huile de colza, huile de palme, sel, assaisonnement (sel, petit—lait en poudre [lait], farine de mais, épices [poudre de paprika, poudre d'ail], sirop de glucose déshydraté [de maïs], extrait de levure, sucre, oignon, huile de tournesol, extrait de paprika [saveur naturelle]).",3.5700000000000003,D,12.5,1.79,3.0687499999999996,3.57,7.14,1790.0,"bops, integrated global organics company llc",1.0,11.0,75.0,snacks salés
20005702,cruspies paprika,"belgique,france",unknown,8.0,E,31.8,7.9,2.36,0.0,13.0,2148.0,alesto,0.0,24.0,42.3,snacks salés
20005719,pistaches de californie grillées à sec et salées,"france,portugal,espagne","96% _pistaches_, 4% sel.",6.1,E,53.0,7.1,1.9,0.0,22.4,2711.0,alesto,0.0,24.0,19.72499999999999,snacks salés
20045852,flips cacahuètes,"france, en:switzerland","semoule de maïs 58%, _cacahuètes_ 32%, huile de tournesol 7,3%, sel, sucre, arôme naturel, émulsifiant (mono et diglycérides d'acides gras), extrait de levure (contient de l'_orge_)",2.8000000000000007,D,24.0,3.5,1.83,0.0,14.0,2055.0,crusti croc,1.0,17.0,52.0,snacks salés
20047238,nuts royal naturbelassen,"germany, en:france","walnusskerne, haselnusskerne, cashewkerne, blanchierte mandlen.",5.0,E,53.0,6.5,1.42113,0.0,18.0,2617.0,alesto,0.0,14.015111863555703,19.72499999999999,snacks salés
20094942,tortilla cheese,"frankreich,deutschland",unknown,1.5,D,20.0,2.0,1.6,3.0,6.6,1975.0,crusti croc,0.0,12.0,64.4,snacks salés
20202408,pecan nuts,"germany,france",pecan nuts,4.199999999999999,D,53.0,6.1,0.01,0.0,10.1,2721.5,alesto,0.0,14.0,19.72499999999999,snacks salés
20267605,noix de cajou,"france,allemagne,royaume-uni",cashewkerne.,7.7,D,47.0,9.2,0.02,0.0,18.8,2486.0,alesto,0.0,17.0,23.1,snacks salés
20353025,royal mix,"belgique,france","amandes grillées 43%, noisettes grillées 35%, cerneaux de noix 15%, noix du brésil 5%, huile de colza",3.9000000000000004,D,53.0,5.3,0.01,0.0,17.4,2721.5,"alesto,lidl,deluxe",0.0,13.0,19.72499999999999,snacks salés
20413422,noix de cajou,"francia,portugal,españa","_noix de cajou_, huile végétale (palme, tournesol), sel ",6.0,D,49.3,10.4,1.0,0.0,18.0,2584.0,"alesto,lidl stiftung & co. kg",0.0,12.0,25.0,snacks salés
3018930004903,bretzels,"guadeloupe,france","farine de blé, 3,1% huile de tournesol, sel, extrait de malt d'orge, levure.",1.6999999999999993,D,5.6,0.6000000000000001,2.49936,0.0,10.0,1591.5,"ancel,dr. oetker",0.0,14.0,63.0,snacks salés
3056440083193,chipster,"france,guadeloupe","flocons et fécule de pomme de terre 77,3 %, matière grasse végétale, sel 3,6 %, antioxydant (extrait de romarin), curcuma.",0.5999999999999996,E,25.0,11.1,3.0687499999999996,3.7,4.0,2020.0,belin,1.0,21.0,61.0,snacks salés
3073780982818,les roulés de jambon fumé (ail & fines herbes) plateau 20 roulés,"france, suisse","fromage à l'ail et aux fines herbes 70 % (_lait_ pasteurisé, _crème_ pasteurisée, ferments lactiques, ail et fines herbes 1,1 %, sel, poivre), jambon cru fumé 30 % (viande de porc, sel, épices, plantes aromatiques, antioxygène : e301, conservateur : e250)",2.0,E,33.0,11.1,2.1,0.0,13.0,1591.5,"boursin,boursin apéritif,bel",2.0,23.0,19.72499999999999,snacks salés
3162088707022,crousti pom,"france,portugal,espagne","pommes 94%, sucre, huile de tournesol, acidifiant : acide citrique, antioxydant : _métabisulfite_ de sodium, arôme naturel.",10.049999999999999,D,5.0,1.4,0.35,0.0,1.9,1591.5,vico,2.0,16.0,68.8,snacks salés
3168930000877,chips nature,"france, en:belgium","pommes de terre, huiles végétales 34 % (tournesol, colza), sel.",0.3000000000000007,C,34.0,2.7,1.3,4.4,6.1,2256.0,lay's,0.0,8.0,52.0,snacks salés
3168930001591,saveur poulet rôti,"france, en:belgium","pomme de terre, huiles végétales 32 % (tournesol, colza), base aromatisante poulet rôti et thym [arômes (dont petit-_lait_ en poudre, huile de beurre, oignon en poudre, sucre, graisse et viande de poulet hydrolysée, épices et herbes (persil), acidifiant (acide citrique)], sel.",2.1999999999999993,C,32.0,2.7,1.5,4.2,6.4,2221.0,"lay's,pepsico",1.0,9.0,52.0,snacks salés
3168930002987,cuites au four nature,"belgique,france","flocons de pommes de terre (66%), amidon, huile de tournesol, sucre, émulsifiant (lécithine de tournesol), dextrose, sel, régulateur d'acidité (acide citrique), extrait de curcuma",4.699999999999999,C,13.0,1.4,1.2,4.6,5.8,1847.0,lay's,2.0,7.0,72.0,snacks salés
3168930003823,chips paysannes nature,"france, en:belgium","pommes de terre, huile de tournesol (39%), sel.",0.40000000000000036,D,39.0,4.0,1.4986,4.0,6.0,2490.0,lay's,0.0,11.0,54.0,snacks salés
3168930003830,chips à l'ancienne nature,"france, en:belgium","pommes de terre, hule de tournesol (39 %), sel",0.40000000000000036,C,39.0,4.0,1.3462,4.0,6.0,2490.0,lay's,0.0,10.0,54.0,snacks salés
3168930005339,nacho cheese,"france, en:belgium","maïs, huile de tournesol 16,3%, huile de colza 4,1%, base aromatisante fromage (maltodextrine, poudre de petit-_lait_, farine de _blé_, fromage en poudre, poudre de tomate, arômes (dont _lait_), poudre d'oignon et d'ail, poudre de _babeurre_, chlorure de potassium, exhausteur de goût (glutamate monosodique), protéines de _lait_, dextrose, correcteur d'acidité (acide lactique, acide citrique), colorants (extrait de paprika, annato, caramel), épices, sucre, poudre de _lait_ écrémé), sel. conitionné sous atmosphère protectrice.",2.4000000000000004,B,27.0,2.4000000000000004,0.0011,3.0,7.1,2125.0,"doritos,pepsico",5.0,1.0,59.0,snacks salés
3168930006145,twinuts goût salé,frankrijk,"_cacahuètes_ 43% farine de riz, amidon de _blé_, huile de tournesol, sucre, base aromatisante (arômes, poudre d'oignon, herbes, épices), sucre caramélisé, sel",7.2,D,34.0,5.2,2.1,3.0,13.0,2273.0,"bénénuts,pepsico",0.0,18.0,45.0,snacks salés
3168930006176,twinuts,frankrijk,"_cacahuètes_ 43%, farine de riz, amidon (dont _blé_), huile de tournesol, base aromatisante barbecue (arômes (dont _céleri), extrait de levure, poudre de graines de _moutarde_, arôme de fumée, acidifiant (acide citrique)), sucre caramélisé, colorant (jus de betterave concentré)",8.0,D,33.0,4.9,1.9,3.0,14.0,2256.0,bénenuts,1.0,15.0,45.0,snacks salés
3168930007432,chips barbecue,"france, en:belgium","pomme de terre, huiles végétales 32% (tournesol, colza), base aromatisante barbecue (sucre, arôme (contient du _soja_), chapelure (de _blé_), exhausteur de goût (glutamate de sodium), paprika, poudre d'oignon, poudre de tomate, poudre d'ail, correcteur d'acidité (acide citrique, acide malique), colorant (extrait de paprika), arômes de fumée), sel",2.8000000000000007,C,32.0,2.6,1.3,4.4,6.4,2221.0,lay's,4.0,8.0,52.0,snacks salés
3168930008187,saveur paprika,frankrijk,"pommes de terre, huiles végétales 32% (tournesol, colza), base aromatisante paprika [chapelure (de _blé_), poudre de paprika, sucre, fructose, poudre de petit-_lait_, ail, oignon et champignons en poudre, arômes (contient du _lait_), chlorure de potassium, arômes de fumée, farine de riz, colorant (extrait de paprika), correcteurs d'acidité (acide citrique, acide malique)], sel.",2.0999999999999996,C,32.0,2.7,1.39954,4.6,6.2,2215.0,"lay's,pepsico",3.0,9.0,52.0,snacks salés
3168930008194,chips saveur ketchup,"belgique,france","pommes de terre, huiles végétales 32% (tournesol, colza), base aromatisante ketchup [sucre, arômes, petit-lait en poudre, tomate en poudre, chlorure de potassium, acidifiant (acide citrique), colorant (extrait de paprika)], sel.",2.9000000000000004,C,32.0,2.6,1.30048,4.1,6.0,2201.0,lay's,2.0,8.0,52.0,snacks salés
3245412256639,croustillants goût fromage,"belgium,france","semoule de maïs 71 %, huile de tournesol 25 %, arôme (dont poudre de fromages 5,5%), exhausteur de goût: chlorure de potassium.",2.5,D,29.0,3.9,1.7,3.0,4.8,2141.0,carrefour,1.0,13.0,58.0,snacks salés
3245412568749,tortilla chips nature,"france,belgium","farine de maïs 79,1%, huile de tournesol 20%, sel 0,9%",1.5,B,20.0,2.0,0.9,4.0,6.6,1979.0,carrefour,0.0,1.0,64.0,snacks salés
3245412901454,noix de cajou très pauvre en sel,"france,suisse",unknown,6.7,D,49.0,8.9,0.03,5.4,20.0,2592.0,carrefour,0.0,11.0,24.0,snacks salés
3245550079084,snack poppé saveur paprika,"deutschland, en:france","sojazubereitung (_sojamehl_ (37%), tapioka, salz), kartoffelzubereitung (kartoffel (16%), reismehl, salz), paprika-aroma (hefe-extrakt, zucker, zwiebelpulver, aromen (enthält _sellerie_), salz, tomatenpulver, farbstoff: paprika-extrakt, säuerungsmittel: apfelsäure, sonnenblumenöl), sonnenblumenöl, leinsamenpulver.",8.8,C,8.9,0.7999999999999998,1.8,5.4,18.2,1688.0,too good,1.0,8.0,58.4,snacks salés
3256220046350,chips nature,frankrijk,"pomme de terre, huile de tournesol 34%, sel",0.5,C,34.0,3.1,1.2954,4.9,6.0,2266.0,u,0.0,9.0,51.0,snacks salés
3263853195119,curves cacahuètes ,"france,portugal,spain,united kingdom","maïs 73%, _cacahuètes_ grillées moulus 22%, huile de tournesol,sel, poivre",1.5999999999999996,D,12.6,1.4,1.9,0.0,11.3,1847.0,leader price,0.0,14.0,67.9,snacks salés
3263853196390,crackers pizza,"france,spain,united kingdom","farine de _blé_ 59 %, huiles végétales (colza, tournesol), _emmental_ râpé 9,8 %, double concentré de tomate 6 %, sucre, poudre de _lactosérum_, sirop de sucre inverti, poudres à lever : phosphates de calcium, carbonates de sodium, carbonates d'ammonium, sel 1,2 %, plantes aromatiques 1 %, farine d'_orge_ maltée, extrait d'origan, poudre d'oignon.",6.6,D,28.5,3.5,1.8,3.0,9.5,2209.0,leader price,3.0,13.0,57.0,snacks salés
3292070004898,blinis apéro,"belgique,france","eau, farine de _blé_, huile de colza, _lait_ écrémé en poudre, fibres de blé, poudres à lever : e341i, e450iii et e500ii, sel, _oeufs_ entiers en poudre, sucre, antioxydant : e300, blanc d'_oeuf_ (blanc d'_oeuf_, acidifiant : e330, émulsifiant : e1505), acidifiant : e270, stabilisant : e420, conservateur : e202, protéines de _lait_ hydrolysées.",6.8,C,11.3,0.9999999999999996,1.6,0.0,5.4,1591.5,blini,5.0,7.0,28.5,snacks salés
3336971209164,la classique nature,"france, en:switzerland","pommes de terre, huile de tournesol, sel",0.5999999999999996,D,34.0,2.3,1.3,0.0,5.9,2190.0,"vico,intersnack france",0.0,13.0,46.8,snacks salés
3336971508090,l'impec,frankrijk,"raisins 37%, _noisettes_ 22%, _cacahuètes_ 16%, _amandes_ 13%, _noix de cajou_ 9.7%, huiles végétales (tournesol, maïs, coton, colza)",10.049999999999999,D,37.0,4.3,0.02,0.0,14.0,2287.0,vico,0.0,15.0,38.0,snacks salés
3560070240258,carrefour tuiles chips,"france,suisse","pomme de terre déshydratée 49% (contient des sulfites), matière grasse végétale de palme, amidon (blé et pomme de terre), sirop de glucose de blé, sel 1,5%, émulsifiants (mono et diglycérides d'acide gras, huile de colza).",4.5,C,28.0,3.5,1.4,3.8,4.0,2159.0,carrefour,1.0,10.0,60.0,snacks salés
3560070419456,tortilla chips,"france,espagne","harina de maíz* 75%, grasa de palma* 24% y sal marina. (* ingredientes procedentes de la agricultura ecológica).",1.5,B,22.0,2.2,0.762,4.0,6.7,2009.0,"carrefour bio,carrefour,//propiedad de://,carrefour s.a.",0.0,1.0,63.0,snacks salés
3560070430901,chips goût barbecue,frankrijk,"pommes de terre 58%, huile de tournesol 34%, assaisonnement barbecue (sucre, arômes et arômes de fumée, oignon en poudre, paprika, chapelure de _blé_, tomate en poudre, acidifiants (acide citrique, acide malique, sel, colorant (extrait de paprika), viande de bœuf), sel",2.0,C,34.0,3.1,1.5,4.5,5.6,2273.0,carrefour,3.0,10.0,52.0,snacks salés
3560070570836,noix de cajou grillées et salées,"france, en:switzerland","noix de cajou 96%, huile de tournesol, sel 1%.",6.1,D,50.0,8.7,1.0668,3.0,20.0,2607.0,carrefour discount,0.0,18.0,24.0,snacks salés
3560070618385,gaufrettes aux fromages,"frankrijk,belgië","huiles végétales de coprah totalement hydrogénée et non hydrogénée, farine de _blé_, _fromages_ fondus en poudre 17.4%, _lactosérum_ en poudre, dextrose, poudre de _lait_ partiellement écrémé, _fromage_ en poudre 1.8%, amidon de _blé_, sel, huile de tournesol, émulsifiant : lécithines (contient _ soja_), poudre à lever : carbonates de sodium, antioxydant : extrait riche en tocophérols, colorant : rocou",8.7,E,42.0,11.1,2.0,3.0,10.0,2435.0,carrefour,3.0,24.0,40.0,snacks salés
3560070713615,cocktail mix,"france,belgique","cacahuètes 50,6%, noisettes 13,8%, amandes 13,8%, noix de cajou 13,8%, huile de tournesol 5,5%, sel 2,5%",4.300000000000001,D,53.0,8.5,0.31,5.4,22.75,2721.5,carrefour,0.0,12.0,19.72499999999999,snacks salés
3760091726032,chips pomme de terre rouge,"france,belgique","pomme de terre*, huile de palme*, sel *issues du commerce équitable et de l'agriculture biologique",0.5999999999999996,D,40.0,4.0,0.9,0.0,4.4,2341.0,ethiquable,0.0,12.0,42.0,snacks salés
3760122961821,29 sablés ronds et bons au parmesan et graines de moutardes,"france, suisse","farine de _blé_, _beurre_ frais, _œuf_ entier et blanc d’_œuf_, amidon de _blé_, _parmesan_ râpé (5,6%), graines de _moutarde_ (1,9%), sucre roux de canne, sel de guérande, arôme naturel de moutarde avec d'autres arômes naturels.",4.0,E,29.5,11.1,1.69,0.0,10.5,2155.0,"michel et augustin, michel",0.0,23.0,48.5,snacks salés
4008258038000,noix de cajoux grillées et salées,"république tchèque,france, suisse","_noix de cajou_, sel, huile de colza.",6.0,E,50.0,9.3,1.4986,0.0,16.0,2619.0,seeberger,0.0,23.0,26.0,snacks salés
4008258039007,"amandes goût fumé grillées, salées","france,switzerland","_amandes_, huile de tournesol, sel, extrait de levure, sucre, arôme (contient des produits à base de _lait_), arôme de fumée.",4.800000000000001,D,53.0,4.5,0.779999999999999,3.0,20.0,2657.0,seeberger,0.0,15.0,19.72499999999999,snacks salés
4008258052006,vital-kerne-mix,"france,suisse,allemagne","sonnenblumenkerne 45 %, kurbiskerne schalenlos 28 %, _sojakerne_ geröstet 17 %, pinienkerne 10 %",2.3000000000000007,D,47.0,6.0,0.01,0.0,22.75,2444.0,seeberger,0.0,12.0,19.72499999999999,snacks salés
4008258055014,graines de pistaches pelées,"france, suisse",graines de pistaches,10.0,D,52.0,7.0,0.03,0.0,18.0,2522.0,seeberger,0.0,15.0,19.72499999999999,snacks salés
4008258100011,noisettes,"frankreich,deutschland, suisse",noisettes décortiquées   ,4.6,D,53.0,4.1,0.01,0.0,12.0,2721.5,seeberger,0.0,13.0,19.72499999999999,snacks salés
4008258107010,cashewkerne,"france,suisse,allemagne",cashewkerne,9.1,D,42.0,8.5,0.04,0.0,18.0,2410.0,seeberger,0.0,17.0,31.0,snacks salés
4008258130018,cerneaux de noix,"france,suisse",cerneaux de noix,7.0,C,53.0,6.4,0.01,3.0,14.0,2721.5,seeberger,0.0,5.0,19.72499999999999,snacks salés
4008258154014,mendiant de luxe,"france, suisse","_fruits à coque_ en proportion variable (_noisettes_ décortiquées, _amandes_ blanchies, _noix de cajou_), raisins secs, cerneaux de _noix_, huile de tournesol.",10.049999999999999,D,32.0,3.8,0.0299999999999999,0.0,11.0,2063.0,seeberger,0.0,16.0,38.0,snacks salés
